专业,题目,链接,摘要,作者,导师,学校,发表时间,等级,关键词1,关键词2,关键词3,关键词4,下载量,被引数
统计学,CoVaR方法及其在我国银行业系统重要性评估中的应用研究?,http://cdmd.cnki.com.cn/Article/CDMD-10542-1016092898.htm,"随着当代金融的发展,我国面临的国内外经济环境日益复杂。金融业混业经营发展迅猛,金融机构“太大而不倒”(Too big to fail)和“太关联而不能倒”(Too interconnected to fail)等问题逐渐凸显。我国某些大型商业银行...",张钰煜,李红权,湖南师范大学,2016,硕士论文,系统重要性银行,分位数回归,GARCH,CoVaR,150,0
统计学,CVaR测度下全国社会保障基金的投资组合研究?,http://cdmd.cnki.com.cn/Article/CDMD-10559-1016733421.htm,"全国社会保障基金(以下简称“全国社保基金”)是我国平衡居民贫富差距的重要手段,是保障低收入家庭生活水平的重要资金来源。由于全国社保基金较晚设立,管理水平有待提高,基金的保值存在较大的问题。此外,受经济不景气...",谭利平,王斌会,暨南大学,2016,硕士论文,全国社会保障基金,投资组合模型,一致性风险测度理论,CVaR,150,1
统计学,基于面板数据的动态TOPSIS评价方法研究?,http://cdmd.cnki.com.cn/Article/CDMD-10532-1016257174.htm,"综合评价技术作为一种定量认知客观事物特性的工具,在当代统计方法体系中具有举足轻重的地位。社会发展与科技进步使得人们面临的评价与决策问题越发复杂,许多问题已无法根据截面数据或时序数据以及静态评价方法解决,...",张潇,张立军,湖南大学,2016,硕士论文,面板数据,综合评价,TOPSIS法,CRITIC法,151,1
统计学,京津冀城市化发展指数比较研究?,http://cdmd.cnki.com.cn/Article/CDMD-10075-1016761484.htm,"城市化是世界经济发展的必然趋势,21世纪又是世界城市化发展的新阶段。城市化水平对经济的发展有着较强的推动作用,也是衡量一个地区经济、文化、科技等发展水平的重要标志。2014年,习近平总书记提出了京津冀协同发展...",杨亚慧,李林杰,河北大学,2016,硕士论文,城市化,主成分分析,BP神经网络,指标体系,151,0
统计学,基于异方差混料模型最优试验设计的理论及其应用研究?,http://cdmd.cnki.com.cn/Article/CDMD-11078-1016192704.htm,"混料试验设计在工农业生产、科学试验以及日常生活中具有广泛的应用.研究人员根据实际情况建立适当的混料模型,在最优设计的指导下制定合理的试验计划,从而科学有效地获得丰富的数据资料,拟合出试验者关心的试验指标与...",燕飞,张崇岐,广州大学,2016,博士论文,混料试验设计,最优设计,异方差性,直积设计,152,2
统计学,亚太贸易网络特征及溢出效应研究?,http://cdmd.cnki.com.cn/Article/CDMD-10593-1016199708.htm,"随着经济全球化的发展,国际贸易作用更加突出,成为各个国家经济联系不可或缺的纽带,同时也是促进和优化本国经济发展的重要手段。两国之间的贸易不仅受到双边因素的影响,也受到其他国家的影响,即两国之间的贸易会受到...",聂艳明,李红,广西大学,2016,硕士论文,亚太贸易网络,空间互动模型,溢出效应,,153,0
统计学,项目反应理论中双参数与三参数逻辑斯蒂克模型的比较?,http://cdmd.cnki.com.cn/Article/CDMD-10200-1016118279.htm,"在项目反应理论(IRT)中,当测量被试的潜在能力时,选择一个合适的项目反应模型是极重要的,逻辑斯蒂克(Logistic)模型因其特有优势得到了广泛应用。由于单参数、双参数和三参数Logistic(1PL,2PL和3PL)模型是嵌套的模型,...",曾亚萍,陶剑,东北师范大学,2016,硕士论文,项目反应理论,模型选择,双参数与三参数模型,似然比检验,153,0
统计学,人民币实际汇率升值对技术交易的影响研究?,http://cdmd.cnki.com.cn/Article/CDMD-11482-1017032213.htm,"我国自2005年启动汇率形成机制改革以来,人民币实际汇率大幅升值,而汇率升值引起进口增加和出口减少,对中国企业带来竞争压力。此时,企业只有通过加大技术创新来降低生产成本和提升产品质量,才能重构贸易竞争优势。但...",淦苏美,成定平,浙江财经大学,2016,硕士论文,实际汇率升值,贸易竞争,技术交易,PVAR模型,153,0
统计学,大学生医疗服务需求的影响因素分析?,http://cdmd.cnki.com.cn/Article/CDMD-10421-1016202890.htm,"大学生是祖国的栋梁,大学生的健康状况逐渐引起社会公众的广泛关注。了解大学生的医疗服务需求与其影响因素,从而可以针对他们的身体健康提出更有效的指导建议,具有积极的社会意义和时代意义。本文通过问卷调查的方式...",於晓燕,陶春海,江西财经大学,2016,硕士论文,医疗服务需求,影响因素,指标体系,结构方程模型,153,0
统计学,基于Copula理论的CPI与PPI相关性研究?,http://cdmd.cnki.com.cn/Article/CDMD-10009-1016077153.htm,"价格体系的上下波动对我国经济主体做出科学有效的经济决策有着十分显著的指导作用,它的高低变化也在资源配置过程中有着至关重要的作用,而CPI与PPI是我国现行的物价指数体系中两个最重要的统计指标,这两个指标分别从...",王增,刘喜波,北方工业大学,2016,硕士论文,CPI,PPI,Copula函数,,154,1
统计学,江西省各地市生态农业发展综合评价研究?,http://cdmd.cnki.com.cn/Article/CDMD-10421-1016203240.htm,"生态农业的发展是我国社会发展的一项重大战略,也是国民经济的重要组成部分,对生态农业的发展进行评价研究,对不同地区生态农业的健康发展具有重要的指导作用。本文采用归纳总结、对比分析、定性与定量相结合、实证分...",喻建房,陈孝新,江西财经大学,2016,硕士论文,综合评价,马氏距离,VIKOR方法,生态农业,155,0
统计学,中国金融发展与金融结构对技术进步的影响研究?,http://cdmd.cnki.com.cn/Article/CDMD-10173-1017049343.htm,"技术进步从前期准备、研究开发、实验,至其商品化、产业化,每一个环节都与资本积累息息相关,甚至可以说,如果没有足够的资本积累,新的技术是难以面市的,甚至难以得到完善的实验。与此同时,一个高效率、较为完善的金融...",朱雅文,刘丹丹,东北财经大学,2016,硕士论文,金融发展,金融结构,技术进步,,156,0
统计学,“丝绸之路”概念股上市公司财务危机预警实证研究?,http://cdmd.cnki.com.cn/Article/CDMD-10766-1016729673.htm,"2008年2月,中国与俄罗斯、土耳其等其余18国的高级官员在瑞士日内瓦共同签定了一个意向书,决定投入430亿美元来复兴丝绸之路和联手打造亚欧大陆桥。伴随着这一热点问题,我国证券市场中出现了“丝绸之路”概念股板块,由...",张紫娟,侯震梅,新疆财经大学,2016,硕士论文,丝绸之路,概念股,财务预警,Logistic模型,157,0
统计学,非寿险准备金风险度量模型与方法研究?,http://cdmd.cnki.com.cn/Article/CDMD-10070-1017178728.htm,"2016年1月1日,历经5年之久,对整个欧洲保险业具有约束力的SolvencyⅡ(欧盟偿付能力Ⅱ)正式生效,与此同时中国保险业进入""偿二代""实施过渡期也满一年。以风险为导向的偿付能力监管体系要求对保险公司面临的风...",高磊,刘乐平,天津财经大学,2016,博士论文,非寿险准备金风险,一年期观点,残差相关,模型不确定性,160,1
统计学,文化实力与经济增长的关系及对策建议研究?,http://cdmd.cnki.com.cn/Article/CDMD-11799-1016183293.htm,"文化不仅仅是我国社会主义核心价值观形成的基础,而且也是实现经济增长的动力来源,一个国家综合国力是否强大、在国际交往中是否拥有话语权、地区区域经济增长是否呈现出良好态势,在很大程度上取决于其是否具备强大的...",王天琪,黄应绘,重庆工商大学,2016,硕士论文,文化实力,经济增长,指标体系,协整检验,160,1
统计学,北京市地面公交可持续发展综合评价研究?,http://cdmd.cnki.com.cn/Article/CDMD-10004-1016058513.htm,"建设促进交通基础设施、经济社会、资源环境和交通管理多方面协调发展的可持续交通是北京市地面公交发展的必由之路,目前亟需理论指导和具体的实践建议。研究结合国内外最新研究进展和实践,本研究尝试建立一个地面公交...",秦雪飞,龚玉荣,北京交通大学,2016,硕士论文,可持续交通,地面公交,评价指标,综合评价,160,0
统计学,江西省城乡居民收入差距的测度与影响因素分析?,http://cdmd.cnki.com.cn/Article/CDMD-10421-1016203156.htm,"自改革开放以来,政府逐步意识到经济建设的重要性,中国改变以前落后陈旧的面貌,开始朝着先进现代化的方向不断前行。江西省是中国内地一个偏落后的省份,江西省GDP总量稳健增长,三大产业结构进一步优化,全省经济实力愈...",刘晓花,李海东,江西财经大学,2016,硕士论文,江西省,收入差距,隐性收入,影响因素,161,0
统计学,高维数据情形下半参数可加风险模型的变量选择与估计?,http://cdmd.cnki.com.cn/Article/CDMD-10559-1016733430.htm,"半参数可加风险模型和半参数变系数可加风险模型的变量选择与系数估计是统计理论研究中的热点研究内容,经典线性回归模型估计时往往对于样本个数和变量维数有一定的约束,因此本文将尝试在常系数模型设定下对高维数据进...",肖东莹,郑少智,暨南大学,2016,硕士论文,半参数可加风险模型,变系数,惩罚函数,循环坐标下降算法,161,0
统计学,连续时间排队系统中顾客的最优策略分析?,http://cdmd.cnki.com.cn/Article/CDMD-10216-1016765117.htm,"由于在服务系统管理方面所具有的广泛应用,从经济学的角度对排队系统中顾客的行为策略进行分析已经成为国内外的一个研究热点。本论文在已有文献的研究基础上,利用博弈论的知识,对两类经典排队模型中的顾客行为进行了...",徐彪,徐秀丽,燕山大学,2016,硕士论文,排队系统,均衡策略,最优策略,不完全故障,163,0
统计学,基于FAR模型的我国股市股权风险溢价实证分析?,http://cdmd.cnki.com.cn/Article/CDMD-10009-1016077148.htm,"本文研究我国股市股权风险溢价预测问题。股权风险溢价是市场投资组合或具有市场平均风险股票收益率与无风险利率的差额。对股权风险溢价研究我们可以深度发现股票的潜在价值,可以指导投资者进行理性投资,可以为他们正...",张婷婷,刘喜波,北方工业大学,2016,硕士论文,近似因子模型,FAR模型,PLS模型,股权风险溢价,165,0
统计学,Meta分析中的模型选择与模型平均?,http://cdmd.cnki.com.cn/Article/CDMD-10689-1016101466.htm,"荟萃分析(Meta-analysis)是对某种特定科学问题的不同研究结果进行合并和评价的一种数量方法。通过合并已有的研究结果,此方法使得研究人员可以在考虑不同研究结果的异质性的基础上,克服单个研究样本量不足的弱点,综合...",尹潇潇,石磊,云南财经大学,2016,硕士论文,Meta分析,模型选择,模型平均,极大似然估计,167,2
统计学,基于秩差序列的两样本检验?,http://cdmd.cnki.com.cn/Article/CDMD-10741-1016280882.htm,"在统计分析方法中,非参数检验是其重要的组成部分。一般的统计推断当中,参数检验和非参数检验共同构成重要的基础内容。通常已知总体分布的形式,推断该总体的均值、方差等各项参数的统计推断方法是参数检验。但是,在很...",葛飞,王永瑜,兰州财经大学,2016,硕士论文,非参数检验,秩差序列,相对检验效率,,167,0
统计学,基于结构方程模型的江西省餐饮行业企业声誉的研究?,http://cdmd.cnki.com.cn/Article/CDMD-10404-1016900087.htm,"2015年全国餐饮收入为32310亿元,与2014年相比,增长11.7%。餐饮收入突破3万亿元,进入新阶段。而江西省餐饮行业在全国餐饮行业中发展比较薄弱,因此,为加快江西省餐饮行业的进一步发展,对江西省餐饮行业的企业声誉的研...",熊娜娜,习勤,华东交通大学,2016,硕士论文,餐饮行业,企业声誉,结构方程模型,综合评价,167,0
